date,latitude,longitude,pricetype,currency,price,usdprice,year,month,day_of_week,day_of_year,month_sin,month_cos,is_holiday_season,location_cluster,markets_in_region,price_to_usd_ratio,rolling_avg_price,price_volatility,admin1_encoded,admin2_encoded,market_encoded,category_encoded,commodity_encoded,unit_encoded,priceflag_encoded,price_category_encoded
2021-05-15,3.747204,34.83929,Retail,KES,-0.5671623235444455,-0.5953362162021217,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,56,6,0.17203408231401426,200.06333333333336,45.94929996715589,6,18,10,5,30,12,1,2
2021-05-15,3.747204,34.83929,Retail,KES,-0.6023067082322653,-0.6313848504597958,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,56,6,0.17229784808747242,99.80333333333334,3108.3542599393118,6,18,10,6,3,11,1,2
2021-05-15,3.747204,34.83929,Retail,KES,-0.6292269569399019,-0.6589938807813187,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,56,6,0.17100616071683322,13.186666666666667,5.670002145676238,6,18,10,7,0,13,1,4
2021-05-15,3.752637,34.823365,Retail,KES,-0.6221233763121743,-0.6517105397632924,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,57,6,0.17267703931508538,39.50666666666665,16.51805859443091,6,18,17,0,18,11,1,4
2021-05-15,3.752637,34.823365,Retail,KES,-0.6136165777205611,-0.6429846585130077,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,57,6,0.17228198802979333,65.55666666666666,22.579003876926684,6,18,17,0,21,11,1,1
2021-05-15,3.752637,34.823365,Retail,KES,-0.474435526870991,-0.50023266171457,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,57,6,0.17221710132091766,510.0,79.6632467706442,6,18,17,1,24,11,1,2
2021-05-15,3.752637,34.823365,Retail,KES,-0.612401801497629,-0.641739166302166,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,57,6,0.1723901327691927,66.66666666666667,15.14633127466896,6,18,17,2,25,6,1,1
2021-05-15,3.752637,34.823365,Retail,KES,-0.5981946402421737,-0.6271650484917203,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,57,6,0.17194246922100317,111.48,36.783761668515666,6,18,17,3,44,11,1,2
2021-05-15,3.752637,34.823365,Retail,KES,-0.5993151955946291,-0.6283175935226484,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,57,6,0.17245132410493672,102.96333333333335,3108.3542599393118,6,18,17,6,3,11,1,2
2021-05-15,3.752637,34.823365,Retail,KES,-0.6309094724841292,-0.6607226983277109,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,57,6,0.17423642307180212,14.923333333333332,5.670002145676238,6,18,17,7,0,13,1,4
2021-05-15,3.768113,34.82177,Retail,KES,-0.6223286432085701,-0.6519187414462987,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.17168382852151362,40.536666666666655,16.51805859443091,6,18,18,0,18,11,1,4
2021-05-15,3.768113,34.82177,Retail,KES,-0.614504945927913,-0.6438955408761605,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.17220918508830205,64.12,22.579003876926684,6,18,18,0,21,11,1,1
2021-05-15,3.768113,34.82177,Retail,KES,-0.618879486342904,-0.6483830307223871,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.17245377903222484,50.99,1087.911292758586,6,18,18,0,33,11,1,1
2021-05-15,3.768113,34.82177,Retail,KES,-0.6023067082322653,-0.6313848504597958,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.17229784808747242,100.64666666666666,24.268403749590394,6,18,18,0,36,11,1,2
2021-05-15,3.768113,34.82177,Retail,KES,-0.6258619258514473,-0.6555436814629275,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.1720825282089008,52.59333333333333,1920.7390539920304,6,18,18,0,40,11,1,4
2021-05-15,3.768113,34.82177,Retail,KES,-0.6123345008758598,-0.6416685264454318,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.1719905158827043,70.76,17.602222815534702,6,18,18,0,46,11,1,1
2021-05-15,3.768113,34.82177,Retail,KES,-0.4834100647838994,-0.5094344325260122,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.17210176401931104,508.5433333333333,73.59350289092603,6,18,18,1,23,11,1,2
2021-05-15,3.768113,34.82177,Retail,KES,-0.6324237364739338,-0.662273057288669,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.1705449786452314,10.536666666666667,3.3016961317524887,6,18,18,3,39,2,1,4
2021-05-15,3.768113,34.82177,Retail,KES,-0.5979321678172743,-0.6268973606135692,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.17217780058415344,112.48,36.783761668515666,6,18,18,3,44,11,1,2
2021-05-15,3.768113,34.82177,Retail,KES,-0.5673103849123375,-0.59548864957718,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.1720825282089016,202.4366666666667,45.94929996715589,6,18,18,5,30,12,1,2
2021-05-15,3.768113,34.82177,Retail,KES,-0.5996146833615016,-0.6286224602727648,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.17208252820890238,105.63000000000001,3108.3542599393118,6,18,18,6,3,11,1,2
2021-05-15,3.768113,34.82177,Retail,KES,-0.6292269569399019,-0.6589938807813187,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,59,6,0.17100616071683322,18.333333333333332,5.670002145676238,6,18,18,7,0,13,1,4
2021-05-15,3.743085,34.806445,Retail,KES,-0.6213763394105374,-0.6509409371136081,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,55,6,0.17129005765949276,41.646666666666654,16.51805859443091,6,18,19,0,18,11,1,4
2021-05-15,3.743085,34.806445,Retail,KES,-0.6191318636745382,-0.6486395649389484,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,55,6,0.17165193483691338,50.99,1087.911292758586,6,18,19,0,33,11,1,1
2021-05-15,3.743085,34.806445,Retail,KES,-0.6023067082322653,-0.6313848504597958,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,55,6,0.17229784808747242,100.0,24.268403749590394,6,18,19,0,36,11,1,2
2021-05-15,3.743085,34.806445,Retail,KES,-0.6112812461451737,-0.6405866212712379,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,55,6,0.1716142395749023,71.54666666666667,17.602222815534702,6,18,19,0,46,11,1,1
2021-05-15,3.743085,34.806445,Retail,KES,-0.4691995384973557,-0.4948640326027629,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,55,6,0.1722763136657235,491.8533333333333,59.667403044055824,6,18,19,1,22,11,1,2
2021-05-15,3.743085,34.806445,Retail,KES,-0.6105308442124483,-0.6398207365087502,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,55,6,0.17249859166368445,71.85333333333334,15.14633127466896,6,18,19,2,25,6,1,1
2021-05-15,3.743085,34.806445,Retail,KES,-0.6315622885152894,-0.6613919180230885,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,55,6,0.17407804426802176,11.556666666666667,3.3016961317524887,6,18,19,3,39,2,1,4
2021-05-15,3.743085,34.806445,Retail,KES,-0.5959501645061744,-0.6248636763170605,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,55,6,0.17205807954092897,114.70333333333333,36.783761668515666,6,18,19,3,44,11,1,2
2021-05-15,3.743085,34.806445,Retail,KES,-0.5679093604460824,-0.5961021009646095,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,55,6,0.1720048030431892,203.55333333333337,45.94929996715589,6,18,19,5,30,12,1,2
2021-05-15,3.743085,34.806445,Retail,KES,-0.6309094724841292,-0.6607226983277109,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,55,6,0.17423642307180212,16.666666666666668,5.670002145676238,6,18,19,7,0,13,1,4
2021-05-15,3.768512718,34.72799937,Retail,KES,-0.6224464192966659,-0.6520414317237847,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,60,6,0.17249816576870788,41.32666666666665,16.51805859443091,6,18,21,0,18,11,1,4
2021-05-15,3.768512718,34.72799937,Retail,KES,-0.6152688079849923,-0.644680015074631,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,60,6,0.1724958103239657,63.87333333333333,22.579003876926684,6,18,21,0,21,11,1,1
2021-05-15,3.768512718,34.72799937,Retail,KES,-0.6122772953473562,-0.641609040250287,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,60,6,0.1717903396610224,71.3,17.602222815534702,6,18,21,0,46,11,1,1
2021-05-15,3.768512718,34.72799937,Retail,KES,-0.6090367704091744,-0.6382852490965782,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,60,6,0.1718134001043137,75.18666666666667,15.14633127466896,6,18,21,2,25,6,1,1
2021-05-15,3.768512718,34.72799937,Retail,KES,-0.5981946402421737,-0.6271650484917203,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,60,6,0.17194246922100317,114.70333333333333,36.783761668515666,6,18,21,3,44,11,1,2
2021-05-15,3.768512718,34.72799937,Retail,KES,-0.6023067082322653,-0.6313848504597958,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,60,6,0.17229784808747242,105.63000000000001,3108.3542599393118,6,18,21,6,3,11,1,2
2021-05-15,3.768512718,34.72799937,Retail,KES,-0.6292269569399019,-0.6589938807813187,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,60,6,0.17100616071683322,18.333333333333332,5.670002145676238,6,18,21,7,0,13,1,4
2021-05-15,3.760887785,34.75283168,Retail,KES,-0.6227223518459192,-0.6523239911507219,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,58,6,0.1723042537211648,40.93666666666665,16.51805859443091,6,18,22,0,18,11,1,4
2021-05-15,3.760887785,34.75283168,Retail,KES,-0.6153933141352651,-0.6448064232393134,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,58,6,0.17213009386171682,62.11333333333334,22.579003876926684,6,18,22,0,21,11,1,1
2021-05-15,3.760887785,34.75283168,Retail,KES,-0.6191318636745382,-0.6486395649389484,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,58,6,0.17165193483691338,50.25,1087.911292758586,6,18,22,0,33,11,1,1
2021-05-15,3.760887785,34.75283168,Retail,KES,-0.6023067082322653,-0.6313848504597958,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,58,6,0.17229784808747242,100.0,24.268403749590394,6,18,22,0,36,11,1,2
2021-05-15,3.760887785,34.75283168,Retail,KES,-0.612401801497629,-0.641739166302166,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,58,6,0.1723901327691927,71.23333333333333,17.602222815534702,6,18,22,0,46,11,1,1
2021-05-15,3.760887785,34.75283168,Retail,KES,-0.46770546469408186,-0.493328545190591,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,58,6,0.17216865430476325,498.52,59.667403044055824,6,18,22,1,22,11,1,2
2021-05-15,3.760887785,34.75283168,Retail,KES,-0.46770546469408186,-0.493328545190591,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,58,6,0.17216865430476325,493.3333333333333,79.6632467706442,6,18,22,1,24,11,1,2
2021-05-15,3.760887785,34.75283168,Retail,KES,-0.612401801497629,-0.641739166302166,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,58,6,0.1723901327691927,75.18666666666667,15.14633127466896,6,18,22,2,25,6,1,1
2021-05-15,3.760887785,34.75283168,Retail,KES,-0.5686563973477193,-0.5968717036142936,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,58,6,0.17229784808747242,202.07333333333335,45.94929996715589,6,18,22,5,30,12,1,2
2021-05-15,3.760887785,34.75283168,Retail,KES,-0.6015596713306283,-0.6306189656973081,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,58,6,0.1723500478979753,103.40666666666668,3108.3542599393118,6,18,22,6,3,11,1,2
2021-05-15,3.713947283,34.85746868,Retail,KES,-0.6224968947629927,-0.6520934821445362,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,52,6,0.1726208569007329,39.826666666666654,16.51805859443091,6,18,23,0,18,11,1,4
2021-05-15,3.713947283,34.85746868,Retail,KES,-0.6157668325860836,-0.6451893656205573,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,52,6,0.1720825282089008,60.86333333333334,22.579003876926684,6,18,23,0,21,11,1,1
2021-05-15,3.713947283,34.85746868,Retail,KES,-0.6023067082322653,-0.6313848504597958,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,52,6,0.17229784808747242,100.0,24.268403749590394,6,18,23,0,36,11,1,2
2021-05-15,3.713947283,34.85746868,Retail,KES,-0.474435526870991,-0.50023266171457,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,52,6,0.17221710132091766,491.8533333333333,59.667403044055824,6,18,23,1,22,11,1,2
2021-05-15,3.713947283,34.85746868,Retail,KES,-0.6325919880283565,-0.6624477979869066,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,52,6,0.17423642307180212,11.186666666666667,3.3016961317524887,6,18,23,3,39,2,1,4
2021-05-15,3.713947283,34.85746868,Retail,KES,-0.5955766460553561,-0.6244807339358167,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,52,6,0.1720825282089008,117.03666666666668,36.783761668515666,6,18,23,3,44,11,1,2
2021-05-15,3.713947283,34.85746868,Retail,KES,-0.5948296091537192,-0.623714849173329,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,52,6,0.17213009386171682,174.8133333333333,45.94929996715589,6,18,23,5,30,12,1,2
2021-05-15,3.713947283,34.85746868,Retail,KES,-0.6309094724841292,-0.6607226983277109,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,52,6,0.17423642307180212,16.666666666666668,5.670002145676238,6,18,23,7,0,13,1,4
2021-05-15,3.11904,35.598337,Retail,KES,-0.612401801497629,-0.641739166302166,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,50,6,0.1723901327691927,63.70333333333334,22.579003876926684,6,18,38,0,21,11,1,1
2021-05-15,3.11904,35.598337,Retail,KES,-0.6010448215740948,-0.630091025715399,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,50,6,0.1723678952367352,101.25,24.268403749590394,6,18,38,0,36,11,1,2
2021-05-15,3.11904,35.598337,Retail,KES,-0.6224968947629927,-0.6520934821445362,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,50,6,0.1726208569007329,63.333333333333336,15.14633127466896,6,18,38,2,25,6,1,4
2021-05-15,3.11904,35.598337,Retail,KES,-0.631330101370186,-0.6611539732425098,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,50,6,0.17423642307180212,12.270000000000001,3.3016961317524887,6,18,38,3,39,2,1,4
2021-05-15,3.11904,35.598337,Retail,KES,-0.5978211217913553,-0.6267821061104764,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,50,6,0.1719694881378535,115.18333333333334,36.783761668515666,6,18,38,3,44,11,1,2
2021-05-15,3.11904,35.598337,Retail,KES,-0.5955766460553561,-0.6244807339358167,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,50,6,0.1720825282089008,166.66666666666666,39.419154307294804,6,18,38,5,10,11,1,2
2021-05-15,3.11904,35.598337,Retail,KES,-0.5518312419054464,-0.5796132712479444,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,50,6,0.17216865430476325,190.74,45.94929996715589,6,18,38,5,30,12,1,2
2021-05-15,3.11904,35.598337,Retail,KES,-0.5989416771438106,-0.6279346511414045,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,50,6,0.1724740303992401,104.07333333333334,3108.3542599393118,6,18,38,6,3,11,1,2
2021-05-15,3.71708,34.850333,Retail,KES,-0.6224968947629927,-0.6520934821445362,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,53,6,0.1726208569007329,39.77666666666665,16.51805859443091,6,18,48,0,18,11,1,4
2021-05-15,3.71708,34.850333,Retail,KES,-0.6157668325860836,-0.6451893656205573,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,53,6,0.1720825282089008,53.333333333333336,1087.911292758586,6,18,48,0,33,11,1,1
2021-05-15,3.71708,34.850333,Retail,KES,-0.6191318636745382,-0.6486395649389484,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,53,6,0.17165193483691338,53.333333333333336,1920.7390539920304,6,18,48,0,40,11,1,1
2021-05-15,3.71708,34.850333,Retail,KES,-0.6309094724841292,-0.6607226983277109,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,53,6,0.17423642307180212,12.916666666666666,3.3016961317524887,6,18,48,3,39,2,1,4
2021-05-15,3.71708,34.850333,Retail,KES,-0.6023067082322653,-0.6313848504597958,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,53,6,0.17229784808747242,104.07333333333334,3108.3542599393118,6,18,48,6,3,11,1,2
2021-05-15,3.71708,34.850333,Retail,KES,-0.6292269569399019,-0.6589938807813187,2021,5,5,135,0.49999999999999994,-0.8660254037844387,0,53,6,0.17100616071683322,18.333333333333332,5.670002145676238,6,18,48,7,0,13,1,4
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.6182906059024245,-0.6476134280727027,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.11812916994326234,44.16666666666665,16.51805859443091,1,13,20,0,18,11,1,1
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.6174493481303108,-0.646743442468712,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.11834887158257211,61.666666666666664,22.579003876926684,1,13,20,0,21,11,1,1
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.6023067082322653,-0.6310688300480896,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.1178875169019039,101.25,24.268403749590394,1,13,20,0,36,11,1,2
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.612401801497629,-0.64151981095757,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.11843126388561735,70.12333333333333,17.602222815534702,1,13,20,0,46,11,1,1
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.46770546469408186,-0.49175959679365017,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.11814125311126476,493.3333333333333,59.667403044055824,1,13,20,1,22,11,1,2
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.6191318636745382,-0.6484834136766937,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.1178875169019039,53.333333333333336,15.14633127466896,1,13,20,2,25,6,1,1
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.6325919880283565,-0.6624143370021377,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.11661916081076018,12.916666666666666,3.3016961317524887,1,13,20,3,39,2,1,4
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.6023067082322653,-0.6310688300480896,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.1178875169019039,111.11,36.783761668515666,1,13,20,3,44,11,1,2
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.572021428436174,-0.5997233230940415,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.11795428748774567,163.33333333333334,39.419154307294804,1,13,20,5,10,11,1,2
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.5619263351708103,-0.5892760600717578,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.11806051651237513,197.40666666666667,45.94929996715589,1,13,20,5,30,12,1,2
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.6023067082322653,-0.6310688300480896,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.1178875169019039,103.33333333333333,3108.3542599393118,1,13,20,6,3,11,1,2
2021-06-15,-4.03142174,39.63053881,Retail,KES,-0.6325919880283565,-0.6624143370021377,2021,6,1,166,1.2246467991473532e-16,-1.0,0,29,4,0.11661916081076018,15.0,5.670002145676238,1,13,20,7,0,13,1,4
2021-06-15,2.33025,37.989172,Retail,KES,-0.6224968947629927,-0.6519670739798538,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.11820469054946282,44.16666666666665,16.51805859443091,2,11,46,0,18,11,1,4
2021-06-15,2.33025,37.989172,Retail,KES,-0.6140843170418563,-0.6432597821655519,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.11808269667812328,63.333333333333336,22.579003876926684,2,11,46,0,21,11,1,1
2021-06-15,2.33025,37.989172,Retail,KES,-0.6157668325860836,-0.6449997533735335,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.11767608661238216,56.666666666666664,1087.911292758586,2,11,46,0,33,11,1,1
2021-06-15,2.33025,37.989172,Retail,KES,-0.6191318636745382,-0.6484834136766937,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.1178875169019039,43.333333333333336,1920.7390539920304,2,11,46,0,40,11,1,1
2021-06-15,2.33025,37.989172,Retail,KES,-0.46770546469408186,-0.49175959679365017,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.11814125311126476,508.5433333333333,73.59350289092603,2,11,46,1,23,11,1,2
2021-06-15,2.33025,37.989172,Retail,KES,-0.6191318636745382,-0.6484834136766937,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.1178875169019039,46.666666666666664,15.14633127466896,2,11,46,2,25,6,1,1
2021-06-15,2.33025,37.989172,Retail,KES,-0.5955766460553561,-0.624105227328966,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.11820469054946203,128.33333333333334,53.4092347817073,2,11,46,2,26,12,1,2
2021-06-15,2.33025,37.989172,Retail,KES,-0.5989416771438106,-0.6275888876321261,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.11834887158257211,107.77666666666666,36.783761668515666,2,11,46,3,44,11,1,2
2021-06-15,2.33025,37.989172,Retail,KES,-0.5804340061573104,-0.6084306149083436,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.11796440437407843,158.33333333333334,39.419154307294804,2,11,46,5,10,11,1,2
2021-06-15,2.33025,37.989172,Retail,KES,-0.6023067082322653,-0.6310688300480896,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.1178875169019039,100.0,3108.3542599393118,2,11,46,6,3,11,1,2
2021-06-15,2.33025,37.989172,Retail,KES,-0.6325919880283565,-0.6624143370021377,2021,6,1,166,1.2246467991473532e-16,-1.0,0,47,6,0.11661916081076018,13.333333333333334,5.670002145676238,2,11,46,7,0,13,1,4
2021-06-15,-1.25,36.9,Retail,KES,-0.6196769987108678,-0.6490448146433716,2021,6,1,166,1.2246467991473532e-16,-1.0,0,8,1,0.11688914578004592,46.95999999999999,16.51805859443091,3,14,3,0,18,11,1,1
2021-06-15,-1.25,36.9,Retail,KES,-0.6181492745967094,-0.6474647125848412,2021,6,1,166,1.2246467991473532e-16,-1.0,0,8,1,0.11734291068536176,57.64000000000001,1087.911292758586,3,14,3,0,33,11,1,1
2021-06-15,-1.25,36.9,Retail,KES,-0.6028686684240372,-0.6316488204507503,2021,6,1,166,1.2246467991473532e-16,-1.0,0,8,1,0.11760008031520289,100.69333333333333,24.268403749590394,3,14,3,0,36,11,1,2
2021-06-15,-1.25,36.9,Retail,KES,-0.6065129970928335,-0.6354224759552406,2021,6,1,166,1.2246467991473532e-16,-1.0,0,8,1,0.1178875169019039,62.5,1920.7390539920304,3,14,3,0,40,11,1,1
2021-06-15,-1.25,36.9,Retail,KES,-0.6140843170418563,-0.6432597821655519,2021,6,1,166,1.2246467991473532e-16,-1.0,0,8,1,0.11808269667812328,68.33333333333333,17.602222815534702,3,14,3,0,46,11,1,1
2021-06-15,-1.25,36.9,Retail,KES,-0.6325919880283565,-0.6624143370021377,2021,6,1,166,1.2246467991473532e-16,-1.0,0,8,1,0.11661916081076018,11.666666666666666,3.3016961317524887,3,14,3,3,39,2,1,4
2021-06-15,-1.25,36.9,Retail,KES,-0.6023067082322653,-0.6310688300480896,2021,6,1,166,1.2246467991473532e-16,-1.0,0,8,1,0.1178875169019039,103.33333333333333,36.783761668515666,3,14,3,3,44,11,1,2
2021-06-15,-1.25,36.9,Retail,KES,-0.5694337195291523,-0.5970464443125312,2021,6,1,166,1.2246467991473532e-16,-1.0,0,8,1,0.11807978404233131,222.5633333333333,45.94929996715589,3,14,3,5,30,12,1,2
2021-06-15,-1.25,36.9,Retail,KES,-0.6010111712632102,-0.6297303906573344,2021,6,1,166,1.2246467991473532e-16,-1.0,0,8,1,0.11829555779990096,101.28333333333335,3108.3542599393118,3,14,3,6,3,11,1,2
2021-06-15,-1.25,36.9,Retail,KES,-0.6342745035725837,-0.664158026097316,2021,6,1,166,1.2246467991473532e-16,-1.0,0,8,1,0.12296636159165333,8.333333333333334,5.670002145676238,3,14,3,7,0,13,1,4
2021-06-15,-1.269275,36.744238,Retail,KES,-0.6199462011979442,-0.6493273740703088,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.11828002259983891,45.319999999999986,16.51805859443091,3,14,24,0,18,11,1,1
2021-06-15,-1.269275,36.744238,Retail,KES,-0.61603603507316,-0.6452785949132742,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.11773322845016845,59.73333333333333,22.579003876926684,3,14,24,0,21,11,1,1
2021-06-15,-1.269275,36.744238,Retail,KES,-0.6023067082322653,-0.6310688300480896,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.1178875169019039,99.44333333333333,24.268403749590394,3,14,24,0,36,11,1,2
2021-06-15,-1.269275,36.744238,Retail,KES,-0.6134651513215806,-0.64261658768055,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.11748061238809614,67.28000000000002,17.602222815534702,3,14,24,0,46,11,1,1
2021-06-15,-1.269275,36.744238,Retail,KES,-0.4517686774591609,-0.47526333130259196,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.11808276799725162,509.11999999999995,59.667403044055824,3,14,24,1,22,11,1,2
2021-06-15,-1.269275,36.744238,Retail,KES,-0.6187516151615428,-0.6480893176338602,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.1177118546143384,50.376666666666665,15.14633127466896,3,14,24,2,25,6,1,1
2021-06-15,-1.269275,36.744238,Retail,KES,-0.6140843170418563,-0.6432597821655519,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.11808269667812328,128.33333333333334,53.4092347817073,3,14,24,2,26,12,1,1
2021-06-15,-1.269275,36.744238,Retail,KES,-0.6330563623185632,-0.6628976623376881,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.1217282563151668,9.54,3.3016961317524887,3,14,24,3,39,2,1,4
2021-06-15,-1.269275,36.744238,Retail,KES,-0.5686563973477193,-0.596243380678078,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.11820469054946282,205.89666666666665,45.94929996715589,3,14,24,5,30,12,1,2
2021-06-15,-1.269275,36.744238,Retail,KES,-0.5960006399725013,-0.6245439380181579,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.11818839564282256,107.53000000000002,3108.3542599393118,3,14,24,6,3,11,1,2
2021-06-15,-1.269275,36.744238,Retail,KES,-0.6342745035725837,-0.664158026097316,2021,6,1,166,1.2246467991473532e-16,-1.0,0,11,1,0.12296636159165333,6.666666666666667,5.670002145676238,3,14,24,7,0,13,1,4
2021-06-15,-1.28444,36.74361,Retail,KES,-0.6197072839906639,-0.6490782756281405,2021,6,1,166,1.2246467991473532e-16,-1.0,0,13,1,0.11763427519771787,48.083333333333314,16.51805859443091,3,14,27,0,18,11,1,1
2021-06-15,-1.28444,36.74361,Retail,KES,-0.617732010741741,-0.6470334376700422,2021,6,1,166,1.2246467991473532e-16,-1.0,0,13,1,0.11754648759540468,59.45333333333334,22.579003876926684,3,14,27,0,21,11,1,1
